   298.15    16.4893
   318.15    14.6881
   358.15    12.6993
   398.15    11.4886
   438.15    10.6225
   518.15     9.3924
   598.15     8.5134
   678.15     7.8282
   838.15     6.7928
   998.15     6.0172
  1158.15     5.3968
  1318.15     4.8801
  1478.15     4.4370
  1638.15     4.0492
  1798.15     3.7045
  1958.15     3.3942
  2139.15     3.1121
  2298.15     3.0207
