   298.15    0.6566
   318.15    0.6070
   358.15    0.5509
   398.15    0.5159
   438.15    0.4904
   518.15    0.4535
   598.15    0.4265
   678.15    0.4051
   838.15    0.3721
   998.15    0.3467
  1158.15    0.3260
  1318.15    0.3084
  1478.15    0.2931
  1638.15    0.2794
  1798.15    0.2672
  1958.15    0.2560
  2139.15    0.2458
  2298.15    0.2425
